城市,产品名称,金融机构,最低首付,年手续费,分期期限,贷款限额,产品费率/期限,产品说明,申请条件,例子,例子图片,更多车源链接,车价下限,车价上限,贷款周期,首付比例,产品费率,人人车固定费用,金融机构固定费用,增项服务费率,里程上限,车龄上限
广州,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,24,0.3,0.2058,1500,0,0,100000,7
广州,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,36,0.3,0.3132,1500,0,0,100000,6
贵阳,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,12,0.3,0.1039,1500,0,0,100000,8
贵阳,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,24,0.3,0.2058,1500,0,0,100000,7
贵阳,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,36,0.3,0.3132,1500,0,0,100000,6
哈尔滨,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,12,0.3,0.1039,1500,0,0,100000,8
哈尔滨,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,24,0.3,0.2058,1500,0,0,100000,7
哈尔滨,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,36,0.3,0.3132,1500,0,0,100000,6
合肥,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,12,0.3,0.1039,1500,0,0,100000,8
合肥,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,24,0.3,0.2058,1500,0,0,100000,7
合肥,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,36,0.3,0.3132,1500,0,0,100000,6
惠州,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,12,0.3,0.1039,1500,0,0,100000,8
惠州,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,24,0.3,0.2058,1500,0,0,100000,7
惠州,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,36,0.3,0.3132,1500,0,0,100000,6
济南,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,12,0.3,0.1039,1500,0,0,100000,8
济南,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,24,0.3,0.2058,1500,0,0,100000,7
济南,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,36,0.3,0.3132,1500,0,0,100000,6
昆明,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,12,0.3,0.1039,1500,0,0,100000,8
昆明,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,24,0.3,0.2058,1500,0,0,100000,7
昆明,低首付,上海网金,30%,10.29-10.44%,1-3年,2-20万,1年10.39%，2年20.58%，3年31.32%,"最低首付：30%
贷款期限：1/2/3年
年手续费：1年10.39%，2年10.29%，3年10.44%
贷款限额：2-20万
贷款形式：抵押贷款
金融机构：上海网金
服务费用：人人车金融服务费1500元","资质要求：征信良好
车辆要求：行驶里程在10万公里（含）内，车龄小于8年（含）且车龄加贷款年限小于9年（含）且价格大于3万元（含）
所需资料：身份证/暂住证/结婚证、离婚证、法院判决书/近半年银行对账单/驾照/房产证","车价：10万/分期3年
首付：3万
月供：2554元
服务费用：人人车金融服务费1500元",,pr%7C3-40_ag%7C0-9_mi%7C0-10_%7C?,30000 ,28000 ,36,0.3,0.3132,1500,0,0,100000,6
